year,project,month,site,treatment,plot_id,functional_group,family,genus,specie,taxon,cover
2018,PFTC3,March,PIL,B,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,55
2018,PFTC3,March,PIL,B,5,Gramminoid,Poaceae,Festuca,procera,Festuca procera,12
2018,PFTC3,March,PIL,B,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2018,PFTC3,March,PIL,BB,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,PIL,BB,1,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,6
2018,PFTC3,March,PIL,BB,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,9.5
2018,PFTC3,March,PIL,BB,1,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2018,PFTC3,March,PIL,BB,1,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,0.5
2018,PFTC3,March,PIL,BB,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2018,PFTC3,March,PIL,BB,1,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,2
2018,PFTC3,March,PIL,BB,1,Woody,Melastomataceae,Miconia,rotundifolia,Miconia rotundifolia,0.5
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Agrostis,breviculmis,Agrostis breviculmis,2
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,6
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,50
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,0.5
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Festuca,procera,Festuca procera,6
2018,PFTC3,March,PIL,BB,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,0.5
2018,PFTC3,March,PIL,BB,1,Woody,Polygonaceae,Muehlenbeckia,volcanica,Muehlenbeckia volcanica,0.5
2018,PFTC3,March,PIL,BB,1,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2018,PFTC3,March,PIL,BB,1,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,0.5
2018,PFTC3,March,PIL,BB,1,Forb,NA,indet,indet,indet,0.5
2018,PFTC3,March,PIL,BB,1,Moss,NA,moss,unknown,moss unknown,0.5
2018,PFTC3,March,PIL,BB,2,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,PIL,BB,2,Gramminoid,Cyperaceae,Oreobolus,goeppingeri,Oreobolus goeppingeri,2
2018,PFTC3,March,PIL,BB,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2018,PFTC3,March,PIL,BB,2,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2018,PFTC3,March,PIL,BB,2,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,2
2018,PFTC3,March,PIL,BB,2,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,3
2018,PFTC3,March,PIL,BB,2,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,2
2018,PFTC3,March,PIL,BB,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,66
2018,PFTC3,March,PIL,BB,2,Gramminoid,Poaceae,Festuca,procera,Festuca procera,0.5
2018,PFTC3,March,PIL,BB,2,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,9
2018,PFTC3,March,PIL,BB,2,Fern,Pteridaceae,Eriosorus,cheilanthoides,Eriosorus cheilanthoides,0.5
2018,PFTC3,March,PIL,BB,2,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,0.5
2018,PFTC3,March,PIL,BB,3,Woody,Asteraceae,Baccharis,tricuneata,Baccharis tricuneata,0.5
2018,PFTC3,March,PIL,BB,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,PIL,BB,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,6
2018,PFTC3,March,PIL,BB,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2018,PFTC3,March,PIL,BB,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2018,PFTC3,March,PIL,BB,3,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,6
2018,PFTC3,March,PIL,BB,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,75
2018,PFTC3,March,PIL,BB,3,Gramminoid,Poaceae,Festuca,procera,Festuca procera,10
2018,PFTC3,March,PIL,BB,3,Fern,Pteridaceae,Eriosorus,cheilanthoides,Eriosorus cheilanthoides,0.5
2018,PFTC3,March,PIL,BB,3,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2018,PFTC3,March,PIL,BB,3,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,0.5
2018,PFTC3,March,PIL,C,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,PIL,C,1,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2018,PFTC3,March,PIL,C,1,Woody,Asteraceae,Baccharis,tricuneata,Baccharis tricuneata,0.5
2018,PFTC3,March,PIL,C,1,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,0.5
2018,PFTC3,March,PIL,C,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2018,PFTC3,March,PIL,C,1,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,0.5
2018,PFTC3,March,PIL,C,1,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2018,PFTC3,March,PIL,C,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2018,PFTC3,March,PIL,C,1,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2018,PFTC3,March,PIL,C,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2018,PFTC3,March,PIL,C,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,75
2018,PFTC3,March,PIL,C,1,Gramminoid,Poaceae,Festuca,procera,Festuca procera,0.5
2018,PFTC3,March,PIL,C,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,15
2018,PFTC3,March,PIL,C,1,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2018,PFTC3,March,PIL,C,2,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,PIL,C,2,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2018,PFTC3,March,PIL,C,2,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2018,PFTC3,March,PIL,C,2,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2018,PFTC3,March,PIL,C,2,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,0.5
2018,PFTC3,March,PIL,C,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2018,PFTC3,March,PIL,C,2,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,1
2018,PFTC3,March,PIL,C,2,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2018,PFTC3,March,PIL,C,2,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,0.5
2018,PFTC3,March,PIL,C,2,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,0.5
2018,PFTC3,March,PIL,C,2,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2018,PFTC3,March,PIL,C,2,Forb,Orchidaceae,Cyrtochilum,mystacinum,Cyrtochilum mystacinum,0.5
2018,PFTC3,March,PIL,C,2,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2018,PFTC3,March,PIL,C,2,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2018,PFTC3,March,PIL,C,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,60
2018,PFTC3,March,PIL,C,2,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,0.5
2018,PFTC3,March,PIL,C,2,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,1
2018,PFTC3,March,PIL,C,2,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2018,PFTC3,March,PIL,C,3,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,PIL,C,3,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2018,PFTC3,March,PIL,C,3,Woody,Asteraceae,Baccharis,tricuneata,Baccharis tricuneata,1
2018,PFTC3,March,PIL,C,3,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,6
2018,PFTC3,March,PIL,C,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,1
2018,PFTC3,March,PIL,C,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,PIL,C,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2018,PFTC3,March,PIL,C,3,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,2
2018,PFTC3,March,PIL,C,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2018,PFTC3,March,PIL,C,3,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2018,PFTC3,March,PIL,C,3,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,2
2018,PFTC3,March,PIL,C,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2018,PFTC3,March,PIL,C,3,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2018,PFTC3,March,PIL,C,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,63
2018,PFTC3,March,PIL,C,3,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,3
2018,PFTC3,March,PIL,C,3,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,6
2018,PFTC3,March,PIL,C,3,Woody,Polygonaceae,Muehlenbeckia,volcanica,Muehlenbeckia volcanica,0.5
2018,PFTC3,March,PIL,C,4,Forb,Apiaceae,Azorella,biloba,Azorella biloba,0.5
2018,PFTC3,March,PIL,C,4,Forb,Asteraceae,Bidens,triplinervia,Bidens triplinervia,0.5
2018,PFTC3,March,PIL,C,4,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2018,PFTC3,March,PIL,C,4,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,0.5
2018,PFTC3,March,PIL,C,4,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,1
2018,PFTC3,March,PIL,C,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,PIL,C,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2018,PFTC3,March,PIL,C,4,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,1
2018,PFTC3,March,PIL,C,4,Fern,Dryopteridaceae,Elaphoglossum,huacsaro,Elaphoglossum huacsaro,1
2018,PFTC3,March,PIL,C,4,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,2
2018,PFTC3,March,PIL,C,4,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,3
2018,PFTC3,March,PIL,C,4,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,1
2018,PFTC3,March,PIL,C,4,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2018,PFTC3,March,PIL,C,4,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2018,PFTC3,March,PIL,C,4,Forb,Orchidaceae,Gomphichis,valida,Gomphichis valida,0.5
2018,PFTC3,March,PIL,C,4,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2018,PFTC3,March,PIL,C,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,45
2018,PFTC3,March,PIL,C,4,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,9
2018,PFTC3,March,PIL,C,4,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,6
2018,PFTC3,March,PIL,C,4,Moss,Polytrichaceae,Polytrichum,sp1,Polytrichum sp1,0.5
2018,PFTC3,March,PIL,C,4,Fern,Pteridaceae,Eriosorus,cheilanthoides,Eriosorus cheilanthoides,1
2018,PFTC3,March,PIL,C,4,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2018,PFTC3,March,PIL,C,4,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2018,PFTC3,March,PIL,C,5,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2018,PFTC3,March,PIL,C,5,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,PIL,C,5,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,2
2018,PFTC3,March,PIL,C,5,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,1
2018,PFTC3,March,PIL,C,5,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,PIL,C,5,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,3
2018,PFTC3,March,PIL,C,5,Fern,Dryopteridaceae,Elaphoglossum,huacsaro,Elaphoglossum huacsaro,0.5
2018,PFTC3,March,PIL,C,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2018,PFTC3,March,PIL,C,5,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,0.5
2018,PFTC3,March,PIL,C,5,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2018,PFTC3,March,PIL,C,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2018,PFTC3,March,PIL,C,5,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,5
2018,PFTC3,March,PIL,C,5,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,3
2018,PFTC3,March,PIL,C,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,75
2018,PFTC3,March,PIL,C,5,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,2
2018,PFTC3,March,PIL,C,5,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,2
2018,PFTC3,March,PIL,C,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2018,PFTC3,March,QUE,B,1,Forb,Apiaceae,Oreomyrrhis,andicola,Oreomyrrhis andicola,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,1
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Chaptalia,cordata,Chaptalia cordata,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2018,PFTC3,March,QUE,B,1,Forb,Asteraceae,Werneria,villosa,Werneria villosa,0.5
2018,PFTC3,March,QUE,B,1,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,0.5
2018,PFTC3,March,QUE,B,1,Forb,Caryophyllaceae,Cerastium,arvense,Cerastium arvense,0.5
2018,PFTC3,March,QUE,B,1,Gramminoid,Cyperaceae,Carex,boliviensis,Carex boliviensis,0.5
2018,PFTC3,March,QUE,B,1,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,2
2018,PFTC3,March,QUE,B,1,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,3
2018,PFTC3,March,QUE,B,1,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2018,PFTC3,March,QUE,B,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,10
2018,PFTC3,March,QUE,B,1,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2018,PFTC3,March,QUE,B,1,Forb,Oxalidaceae,Oxalis,oreocharis,Oxalis oreocharis,0.5
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Agrostis,breviculmis,Agrostis breviculmis,8
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,1
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Agrostis,haenkeana,Agrostis haenkeana,1
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,2
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,1
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,40
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2018,PFTC3,March,QUE,B,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,8
2018,PFTC3,March,QUE,B,1,Moss,Polytrichaceae,Polytrichum,sp1,Polytrichum sp1,0.5
2018,PFTC3,March,QUE,B,1,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2018,PFTC3,March,QUE,B,1,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,0.5
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,2
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,2
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2018,PFTC3,March,QUE,B,2,Forb,Asteraceae,Werneria,villosa,Werneria villosa,1
2018,PFTC3,March,QUE,B,2,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,1
2018,PFTC3,March,QUE,B,2,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,0.5
2018,PFTC3,March,QUE,B,2,Gramminoid,Cyperaceae,Carex,boliviensis,Carex boliviensis,0.5
2018,PFTC3,March,QUE,B,2,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,3
2018,PFTC3,March,QUE,B,2,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2018,PFTC3,March,QUE,B,2,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,2
2018,PFTC3,March,QUE,B,2,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2018,PFTC3,March,QUE,B,2,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2018,PFTC3,March,QUE,B,2,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2018,PFTC3,March,QUE,B,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2018,PFTC3,March,QUE,B,2,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2018,PFTC3,March,QUE,B,2,Forb,Oxalidaceae,Oxalis,oreocharis,Oxalis oreocharis,0.5
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Agrostis,haenkeana,Agrostis haenkeana,5
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,5
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,4
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,25
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,1
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,20
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Festuca,sp4,Festuca sp4,5
2018,PFTC3,March,QUE,B,2,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,0.5
2018,PFTC3,March,QUE,B,2,Moss,Polytrichaceae,Polytrichum,sp1,Polytrichum sp1,2
2018,PFTC3,March,QUE,B,2,Moss,Polytrichaceae,Polytrichum,sp2,Polytrichum sp2,0.5
2018,PFTC3,March,QUE,B,2,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2018,PFTC3,March,QUE,B,3,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,1
2018,PFTC3,March,QUE,B,3,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2018,PFTC3,March,QUE,B,3,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2018,PFTC3,March,QUE,B,3,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,0.5
2018,PFTC3,March,QUE,B,3,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,4
2018,PFTC3,March,QUE,B,3,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,0.5
2018,PFTC3,March,QUE,B,3,Forb,Campanulaceae,Lysipomia,glandulifera,Lysipomia glandulifera,0.5
2018,PFTC3,March,QUE,B,3,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,0.5
2018,PFTC3,March,QUE,B,3,Gramminoid,Cyperaceae,Carex,boliviensis,Carex boliviensis,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,7
2018,PFTC3,March,QUE,B,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,4
2018,PFTC3,March,QUE,B,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,2
2018,PFTC3,March,QUE,B,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,1
2018,PFTC3,March,QUE,B,3,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,2
2018,PFTC3,March,QUE,B,3,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2018,PFTC3,March,QUE,B,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,6
2018,PFTC3,March,QUE,B,3,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2018,PFTC3,March,QUE,B,3,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,4
2018,PFTC3,March,QUE,B,3,Forb,Oxalidaceae,Oxalis,oreocharis,Oxalis oreocharis,0.5
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Agrostis,haenkeana,Agrostis haenkeana,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,10
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,1
2018,PFTC3,March,QUE,B,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,27
2018,PFTC3,March,QUE,B,3,Moss,Polytrichaceae,Polytrichum,sp1,Polytrichum sp1,0.5
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,2
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,1
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,1
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,6
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,3
2018,PFTC3,March,QUE,B,4,Forb,Asteraceae,Werneria,villosa,Werneria villosa,10
2018,PFTC3,March,QUE,B,4,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,1
2018,PFTC3,March,QUE,B,4,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,0.5
2018,PFTC3,March,QUE,B,4,Gramminoid,Cyperaceae,Carex,boliviensis,Carex boliviensis,0.5
2018,PFTC3,March,QUE,B,4,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,3
2018,PFTC3,March,QUE,B,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2018,PFTC3,March,QUE,B,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,1
2018,PFTC3,March,QUE,B,4,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2018,PFTC3,March,QUE,B,4,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2018,PFTC3,March,QUE,B,4,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,5
2018,PFTC3,March,QUE,B,4,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,4
2018,PFTC3,March,QUE,B,4,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2018,PFTC3,March,QUE,B,4,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,2
2018,PFTC3,March,QUE,B,4,Forb,Oxalidaceae,Oxalis,oreocharis,Oxalis oreocharis,0.5
2018,PFTC3,March,QUE,B,4,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,4
2018,PFTC3,March,QUE,B,4,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,3
2018,PFTC3,March,QUE,B,4,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,10
2018,PFTC3,March,QUE,B,4,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,2.5
