ID,LeafArea
BOI5226.jpeg.txt.Area32,0.051
BOI5226.jpeg.txt.Area33,0.032
BOI5226.jpeg.txt.Area34,0.008
BOI5226.jpeg.txt.Area35,0.109
BOI5226.jpeg.txt.Area36,0.099
BOI5226.jpeg.txt.Area37,0.04
BOI5226.jpeg.txt.Area38,0.165
BOI5226.jpeg.txt.Area39,0.007
BOI5226.jpeg.txt.Area40,0.035
BOI5226.jpeg.txt.Area41,0.066
BOI5226.jpeg.txt.Area42,0.039
BOI5226.jpeg.txt.Area43,0.036
BOI5226.jpeg.txt.Area44,0.018
BOI5226.jpeg.txt.Area45,0.031
BOI5226.jpeg.txt.Area46,0.114
BOI5226.jpeg.txt.Area47,0.087
BOI5226.jpeg.txt.Area48,0.069
BOU3717.jpeg.txt.Area1,7.895
BOU3717.jpeg.txt.Area2,7.546
BOY2514.jpeg.txt.Area1,9.439
BOY2514.jpeg.txt.Area2,6.847
BPR5529.jpeg.txt.Area1,1.46
BPR5529.jpeg.txt.Area2,0.784
BPR5529.jpeg.txt.Area3,1.078
BPR5529.jpeg.txt.Area4,1.251
BPR5529.jpeg.txt.Area5,0.81
BPY2174.jpeg.txt.Area1,8.248
BPY2174.jpeg.txt.Area2,0.229
CRL7437.jpeg.txt.Area,2.636
CRY5506.jpeg.txt.Area1,3.473
CRY5506.jpeg.txt.Area2,2.684
CRY5506.jpeg.txt.Area3,9.632
CRY5506.jpeg.txt.Area4,1.727
CRY5506.jpeg.txt.Area5,1.459
CRY5506.jpeg.txt.Area6,4.728
CRY5506.jpeg.txt.Area7,5.261
CRY5506.jpeg.txt.Area8,3.86
CRZ2722.jpeg.txt.Area1,2.289
CRZ2722.jpeg.txt.Area2,0.947
CRZ2722.jpeg.txt.Area3,4.38
CRZ2722.jpeg.txt.Area4,2.96
CRZ2722.jpeg.txt.Area5,2.092
CRZ2722.jpeg.txt.Area6,3.149
CRZ2722.jpeg.txt.Area7,2.122
CRZ2722.jpeg.txt.Area8,3.433
CSD6563.jpeg.txt.Area1,2.034
CSD6563.jpeg.txt.Area2,1.196
CSD6563.jpeg.txt.Area3,1.819
CSD6563.jpeg.txt.Area4,4.476
CSD6563.jpeg.txt.Area5,0.992
CSD6563.jpeg.txt.Area6,2.3
CSD6563.jpeg.txt.Area7,1.885
CSD6563.jpeg.txt.Area8,1.905
CXU2070.jpeg.txt.Area1,7.773
CXU2070.jpeg.txt.Area2,3.809
CXU2070.jpeg.txt.Area3,0.019
CXV4926.jpeg.txt.Area1,6.283
CXV4926.jpeg.txt.Area2,6.195
CXV4926.jpeg.txt.Area3,0.014
CXY1511.jpeg.txt.Area1,0.158
CXY1511.jpeg.txt.Area2,0.007
CXY1511.jpeg.txt.Area3,0.007
CXY1511.jpeg.txt.Area4,0.017
CXY1511.jpeg.txt.Area5,0.222
CXY1511.jpeg.txt.Area6,0.015
CXY1511.jpeg.txt.Area7,0.175
CXY1511.jpeg.txt.Area8,0.017
CXY1511.jpeg.txt.Area9,0.008
CXY1511.jpeg.txt.Area10,0.052
CXY1511.jpeg.txt.Area11,0.024
CXY1511.jpeg.txt.Area12,0.02
CXY1511.jpeg.txt.Area13,0.012
CXY1511.jpeg.txt.Area14,0.005
CXY1511.jpeg.txt.Area15,0.02
CXY1511.jpeg.txt.Area16,0.011
CXY1511.jpeg.txt.Area17,0.01
CXY1511.jpeg.txt.Area18,0.007
CXY1511.jpeg.txt.Area19,0.188
CXY1511.jpeg.txt.Area20,0.009
CXY1511.jpeg.txt.Area21,0.01
CXY1511.jpeg.txt.Area22,0.012
CXY1511.jpeg.txt.Area23,0.014
CXY1511.jpeg.txt.Area24,0.007
CXY1511.jpeg.txt.Area25,0.011
CXY1511.jpeg.txt.Area26,0.058
CXY1511.jpeg.txt.Area27,0.015
CXY1511.jpeg.txt.Area28,0.013
CXY1511.jpeg.txt.Area29,0.01
CXY1511.jpeg.txt.Area30,0.023
CXY1511.jpeg.txt.Area31,0.02
CXY1511.jpeg.txt.Area32,0.007
CXY1511.jpeg.txt.Area33,0.065
CXY1511.jpeg.txt.Area34,0.005
CXY1511.jpeg.txt.Area35,0.012
CXY1511.jpeg.txt.Area36,0.007
CXY1511.jpeg.txt.Area37,0.009
CXY1511.jpeg.txt.Area38,0.055
CXY1511.jpeg.txt.Area39,0.111
CXY1511.jpeg.txt.Area40,0.008
CXY1511.jpeg.txt.Area41,0.011
CXY1511.jpeg.txt.Area42,0.026
CXY1511.jpeg.txt.Area43,0.087
CXY1511.jpeg.txt.Area44,0.087
CXY1511.jpeg.txt.Area45,0.01
CXY1511.jpeg.txt.Area46,0.005
CXY1511.jpeg.txt.Area47,0.015
CXY1511.jpeg.txt.Area48,0.018
CXY1511.jpeg.txt.Area49,0.018
CXY1511.jpeg.txt.Area50,0.017
CXY1511.jpeg.txt.Area51,0.005
CXY1511.jpeg.txt.Area52,0.027
CXY1511.jpeg.txt.Area53,0.016
CXY1511.jpeg.txt.Area54,0.014
CXY1511.jpeg.txt.Area55,0.024
CXY1511.jpeg.txt.Area56,0.01
CXY1511.jpeg.txt.Area57,0.013
CXY1511.jpeg.txt.Area58,0.01
CXY1511.jpeg.txt.Area59,0.008
CXY1511.jpeg.txt.Area60,0.014
CXY1511.jpeg.txt.Area61,0.01
CYI0094.jpeg.txt.Area1,0.019
CYI0094.jpeg.txt.Area2,1.443
CYK1514.jpeg.txt.Area1,6.398
CYK1514.jpeg.txt.Area2,0.01
CYK1514.jpeg.txt.Area3,7.755
CYL9123.jpeg.txt.Area1,4.54
CYL9123.jpeg.txt.Area2,3.321
CYM4429.jpeg.txt.Area1,0.42
CYM4429.jpeg.txt.Area2,1.209
CYT0222.jpeg.txt.Area1,0.598
CYT0222.jpeg.txt.Area2,0.535
CYX4252.jpeg.txt.Area1,1.157
CYX4252.jpeg.txt.Area2,0.025
CYZ6287.jpeg.txt.Area,3.228
CZB5318.jpeg.txt.Area1,10.808
CZB5318.jpeg.txt.Area2,7.209
CZC2236.jpeg.txt.Area,2.683
CZG2289.jpeg.txt.Area,3.313
SEAN1.jpeg.txt.Area,3.134
